"Path","Bytes","SHA256","Extension","Category","GearCandidate","HashError"
"docs/install/air-gapped.md","2114","EF4A8A5B5566EC3978CCE34C05F040088A88AC4798970899A93A42861F413A46",".md","documentation","True",
"docs/install/one-time.md","1374","1A128E9FDB0D75BE4BC9B48740C68F3EB3729385F92F71237B52AD5864F3A660",".md","documentation","True",
"docs/install/pipx.md","950","845F76BB308861871CE4608A7FA9DEA58FE2E4ADBB68D1379C5D4834ECB2E0F2",".md","documentation","True",
"docs/install/pypi.md","3196","D4DFD623FAB6DAC3911C2B6990B5D2D8D3EB5D8E90BA7729980516C79682ADC6",".md","documentation","True",
"docs/install/uv.md","1526","BC1DF5E89C9548FAE683EB3B4E19B4E93B6C352032F93005F42D7CBC122CEE6D",".md","documentation","True",
"docs/installation.md","6626","6BB0FEA12B9350269D63162168E890EB371A2A691D7E902A0D9B5998B4140AF0",".md","documentation","True",
"docs/local-development.md","6119","032645A292DE423D6CF06928BDAA78259DC35B37F2ABC7F170DAAD5E2DA642B9",".md","documentation","True",
"docs/quickstart.md","6364","000F50FD14FC71FA77BDF6D0380C8D565056E9DDE9E731A650931AF575C4EFEF",".md","documentation","True",
"docs/README.md","899","89BE3CCB208C8DDED19D9E6909D70F91A2B38B6DD5D3E79D5057B5E4337A7199",".md","documentation","True",
"docs/reference/agentic-bugfix.md","2754","1585DB643374EBDEC28D26666CE0B5C18C8532C04E23A38AECE726DD77B2F0B5",".md","documentation","True",
"docs/reference/agentic-sdd.md","6909","AD95DE2FFADDC28C37CA634AC6C1FBE166C02C45499930210697C4AE3C8380DE",".md","documentation","True",
"docs/reference/authentication.md","5874","6EE583AFFD3AED4B0768699437A02FDB9FC728E925638D56DE139D48BD8A978A",".md","documentation","True",
"docs/reference/bundles.md","10117","1A7283663E7065052D78EE0AD5C74441A835EF4303A4197EBFA18D25F39A80DC",".md","documentation","True",
"docs/reference/core.md","6093","9FF68240A1EBB291E647A17F61B5E20FAB15A33E3BD69C311BD9EE617BAD87C6",".md","documentation","True",
"docs/reference/extensions.md","10413","1738C92F59F1C2457074D29884013E8A205144ED8F9CBE13268796DD626F87C0",".md","documentation","True",
"docs/reference/integrations.md","28364","F45974CCE53697F7686E2533939E64E8F8922C4144263D2103DEC93D210B986F",".md","documentation","True",
"docs/reference/overview.md","3376","3CEAF0ACFCDB3C3B980CA34832834BE5ED1D968A90C2B897B50A2AD07F011150",".md","documentation","True",
"docs/reference/presets.md","9681","147922F90CA611E94A766D7493DF5134EEB053981A6C78222A6B923DCFF49E2C",".md","documentation","True",
"docs/reference/workflows.md","25345","23443637A08A0C3610B52578916B57DAEBC3675CED8472A269ACF53F33E2C0B0",".md","documentation","True",
"docs/template/public/main.css","6092","F775A4FFBAA5FA2CD0D3AFF9987AF54D4AB9D877DA48879882FE51F85B934F91",".css","orchestration_asset","True",
"docs/toc.yml","2131","386257860E9A911AE93C246448ED5002F5F18521404EF56A460132B7B31F4EFC",".yml","configuration_or_data","True",
"docs/upgrade.md","22217","37B3E4078D7E18343AC75D8EA15FB08765C93DAF4AAC98F037BA8797DCA4D396",".md","documentation","True",
"examples/bundles/business-analyst/bundle.yml","763","C5005AF4309AE7FEA355E581D2622D6843EFD57FE510E42BAE6B93089E346DC0",".yml","configuration_or_data","True",
"examples/bundles/business-analyst/README.md","774","24EC6A0049F50C946B179E7906BD201356F8682044CBAE7D8F5E8808B58FDA09",".md","documentation","True",
"examples/bundles/developer/bundle.yml","723","905DDE43267003DEC6EDD68998A9C99F03D3EDB57A1DF3D77906936161B39279",".yml","configuration_or_data","True",
"examples/bundles/developer/README.md","712","9A81B1B5E6047C36B00C0651A9848DBE04758EB36EE9E7D83D0B8C66842F4641",".md","documentation","True",
"examples/bundles/product-manager/bundle.yml","761","EF7123F1A4DC82CA19F2E0D46BB12DD90845E7F6B4EC85607159C85FD3360164",".yml","configuration_or_data","True",
"examples/bundles/product-manager/README.md","806","800F74CDC60F53816FD8BBA6175246120A1F335BCFEF1A433CDF0CD3B7EA717B",".md","documentation","True",
"examples/bundles/security-researcher/bundle.yml","734","A1299D23E89DD8462A63A6827340B49817A514FA96E67959BDFEBC8D8700EE6E",".yml","configuration_or_data","True",
"examples/bundles/security-researcher/README.md","844","29ECCAF4CFAA70A4F66B185D68795F33BF988D184BB5578E84A3008756A474E6",".md","documentation","True",
"extensions/agent-context/agent-context-config.yml","1434","3964D21A0AEB3568A6622EDCC40522697EF8DFC14B6212D76BBADFE62840265C",".yml","plugin_or_adapter","True",
"extensions/agent-context/agent-context-defaults.json","1548","45CB08E823C0CB5FFED770D8CC9C18FA706A1519F20C1D12B031A66F55AE8311",".json","plugin_or_adapter","True",
"extensions/agent-context/commands/speckit.agent-context.update.md","1766","215E3DF01BAFD18E051E31FBB05C5B4986879A3B00127865C62ADAEC0785EA6D",".md","plugin_or_adapter","True",
"extensions/agent-context/extension.yml","932","9A1DC02D2D0139BB03860392ECACEF79183BE2C442FEDA2F9CCAA4E5907B1E47",".yml","plugin_or_adapter","True",
"extensions/agent-context/README.md","4030","A156F3E8683E3763EA0D5EDF91A7663B566D396692621D7FB663971F499DFCF7",".md","plugin_or_adapter","True",
"extensions/agent-context/scripts/bash/update-agent-context.sh","15961","356BA4508AB6AB47AF23B9AD945E8A5730B8289289D896CFE234EBA055A9602E",".sh","plugin_or_adapter","True",
"extensions/agent-context/scripts/powershell/update-agent-context.ps1","20296","75DD50B5070728560926F47A3238E4203EFA79DA63131B97815ADFFDA9236B7A",".ps1","plugin_or_adapter","True",
"extensions/agent-context/scripts/python/update_agent_context.py","13027","1D16A1592BBCA61D1A03EE09076ED8BF7C4EEDD1762140372176F06A1EC69A0F",".py","plugin_or_adapter","True",
"extensions/assess/commands/speckit.assess.decide.md","7226","3E427C50C90646BCD9CA590F889633BA7D16CB4880FFE9C6CA1DF59C461638D4",".md","plugin_or_adapter","True",
"extensions/assess/commands/speckit.assess.define.md","5761","CD75D8A4839EFB189F1209BBB0D33A52FF0977742D1DE8D6F8DAF3E8BB4B043B",".md","plugin_or_adapter","True",
"extensions/assess/commands/speckit.assess.intake.md","11253","E3D76BEF113C041F28232F6D3BA37403D409E4A04671D0838FAE74C6DEDFE759",".md","plugin_or_adapter","True",
"extensions/assess/commands/speckit.assess.research.md","7761","200DD254ABFDB7CC93BED47A6FAC9CA9AE0F01BB3F247FE3D73C3FD581245BDD",".md","plugin_or_adapter","True",
"extensions/assess/commands/speckit.assess.shape.md","5635","6C2FD8C1687AC5B1E02891BCAF5C83F5AC408BD391B6DD7CFE09AD82272179AB",".md","plugin_or_adapter","True",
"extensions/assess/extension.yml","1556","6EBA1FFBC264C7AA43E31B34303A8312DDAD5B979772D2785C808179B402D9F2",".yml","plugin_or_adapter","True",
"extensions/assess/README.md","6695","3E6BF0A152FD64C0BB1546102DAAECEC7B6FAA518F77E5B482DAF28E26C61DDA",".md","plugin_or_adapter","True",
"extensions/bug/commands/speckit.bug.assess.md","9695","6786963D1F89D129E63AC60E570AD28702D59813455FC95284D2FACC1EB6B52F",".md","plugin_or_adapter","True",
"extensions/bug/commands/speckit.bug.fix.md","5290","DF8B28B3687617FA883998D060E5402A2BAABD34023BEF3D1FBCDE9E014C5BF6",".md","plugin_or_adapter","True",
"extensions/bug/commands/speckit.bug.test.md","5518","AC2AB5542B0A9B098AF75BAAD0B23B49E3763B8893EDA8497BF234FB5A0DF2FF",".md","plugin_or_adapter","True",
